id,sett_prod,anno,imballo,lotto,desc1,desc2,desc3,q_iniz,mov,magazzino,mv,mo,cv,co,ce,contratto,acquirente,created_at,updated_at,rt,lotto_padre,anno_raccolta,conto_lavoro
112,46,2025,BIG BAG N° 3,SO112025,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0.002,0.0266,0,0.0633,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
113,46,2025,BIG BAG N° 5,SO112025,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0.001,0.03,0,0.0866,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
114,46,2025,BIG BAG N° 6,SO112025,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0.001,0.0266,0,0.0933,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
115,46,2025,BIG BAG N° 7,SO112025,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0,0.0233,0,0.1066,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
116,46,2025,BIG BAG N° 8,SO112025,CONVENZIONALI,SGUSCIATE,11/13,450,0,Fabbrica,0.001,0.03,0,0.0666,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
117,46,2025,BIG BAG N° 9,SO112025,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0.001,0.0133,0,0.0533,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
118,46,2025,BIG BAG N° 10,SO112025,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0,0.01,0,0.0333,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
119,46,2025,BIG BAG N° 11,SO112025,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0,0.02,0,0.0466,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
120,46,2025,BIG BAG N° 12,SO112025,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0.001,0.0033,0,0.04,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
121,46,2025,BIG BAG N° 13,SO112025,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0,0,0,0.03,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
122,46,2025,BIG BAG N° 14,SO112025,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0.001,0.0066,0,0.0433,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
123,46,2025,BIG BAG N° 15,SO112025,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0,0.0033,0,0.0166,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
124,46,2025,BIG BAG N° 16,SO112025,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0.001,0.02,0,0.0366,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
125,46,2025,BIG BAG N° 17,SO112025,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0.001,0.0133,0,0.04,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
126,46,2025,BIG BAG N° 18,SO112025,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0,0.0066,0,0.0266,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
127,46,2025,BIG BAG N° 19,SO112025,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0,0.01,0,0.0366,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
128,46,2025,BIG BAG N° 20,SO112025,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0,0.02,0,0.0333,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
129,46,2025,BIG BAG N° 21,SO112025,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0,0.0166,0,0.0366,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
130,47,2025,BIG BAG N°1,SO122025,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0,0.0066,0,0.0266,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
131,47,2025,BIG BAG N°2,SO122025,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0,0.01,0,0.0433,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
132,16,2026,BIG BAG N° 1,SO042026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0.001,0.01,0,0.08,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
133,16,2026,BIG BAG N° 2,SO042026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0.003,0.02,0,0.095,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
134,16,2026,BIG BAG N° 3,SO042026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0.002,0.02,0,0.055,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
135,16,2026,BIG BAG N° 4,SO042026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0.001,0.005,0,0.075,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
136,16,2026,BIG BAG N° 5,SO042026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0.001,0.015,0,0.045,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
137,16,2026,BIG BAG N° 6,SO042026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0.001,0.025,0,0.085,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
138,16,2026,BIG BAG N° 7,SO042026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0.001,0.02,0,0.07,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
139,16,2026,BIG BAG N° 8,SO042026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0.002,0.02,0,0.08,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
140,16,2026,BIG BAG N° 9,SO042026,CONVENZIONALI,SGUSCIATE,11/13,303,0,Fabbrica,0.003,0.03,0,0.132,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
141,22,2026,BIG BAG N° 1,SO052026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.006,0.0166,0,0.0433,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
142,22,2026,BIG BAG N° 2,SO052026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.01,0.0433,0,0.0666,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
143,22,2026,BIG BAG N° 3,SO052026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.012,0.0233,0,0.06,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
144,22,2026,BIG BAG N° 4,SO052026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.013,0.0266,0,0.0766,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
145,22,2026,BIG BAG N° 5,SO052026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.004,0.02,0,0.0766,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
146,22,2026,BIG BAG N° 6,SO052026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.007,0.0233,0,0.08,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
147,22,2026,BIG BAG N° 7,SO052026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.004,0.0366,0,0.0666,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
148,22,2026,BIG BAG N° 8,SO052026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.006,0.0366,0,0.0666,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
149,22,2026,BIG BAG N° 9,SO052026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.004,0.06,0,0.07,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
150,22,2026,BIG BAG N° 10,SO052026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.009,0.0433,0,0.0733,0,,,2026-07-25T09:48:09.910654+00:00,2026-07-25T09:48:09.910654+00:00,0,,2025,false
151,24,2026,BIG BAG N° 1,SO062026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.006,0.0366,0,0.0733,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
152,24,2026,BIG BAG N° 2,SO062026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.006,0.0366,0,0.0833,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
153,24,2026,BIG BAG N° 3,SO062026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.004,0.04,0,0.0766,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
154,24,2026,BIG BAG N° 4,SO062026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.003,0.0333,0,0.08,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
155,24,2026,BIG BAG N° 5,SO062026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.003,0.04,0,0.0666,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
156,24,2026,BIG BAG N° 6,SO062026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.006,0.0466,0,0.0666,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
157,24,2026,BIG BAG N° 7,SO062026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.003,0.04,0,0.0633,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
158,24,2026,BIG BAG N° 8,SO062026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.004,0.0333,0,0.0733,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
159,24,2026,BIG BAG N° 9,SO062026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.005,0.0333,0,0.0766,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
160,24,2026,BIG BAG N° 10,SO062026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.004,0.0266,0,0.09,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
161,24,2026,BIG BAG N° 11,SO062026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.004,0.0366,0,0.0666,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
162,24,2026,BIG BAG N° 12,SO062026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.005,0.0433,0,0.0666,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
163,24,2026,BIG BAG N° 13,SO062026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.01,0.03,0,0.08,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
164,24,2026,BIG BAG N° 14,SO062026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.007,0.0266,0,0.0566,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
165,24,2026,BIG BAG N° 15,SO062026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.008,0.02,0,0.0566,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
166,24,2026,BIG BAG N° 16,SO062026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.007,0.0266,0,0.0666,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
167,24,2026,BIG BAG N° 17,SO062026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.008,0.0566,0,0.0633,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
168,24,2026,BIG BAG N° 18,SO062026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.006,0.0433,0,0.06,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
169,24,2026,BIG BAG N° 19,SO062026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.007,0.03,0,0.0566,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
170,24,2026,BIG BAG N° 20,SO062026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.012,0.05,0,0.0566,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
171,24,2026,BIG BAG N° 21,SO062026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.01,0.0366,0,0.06,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
172,24,2026,BIG BAG N° 22,SO062026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.008,0.0466,0,0.0533,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
173,24,2026,BIG BAG N° 23,SO062026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.007,0.0433,0,0.0533,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
174,24,2026,BIG BAG N° 24,SO062026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.005,0.0366,0,0.07,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
175,24,2026,BIG BAG N° 25,SO062026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.004,0.04,0,0.06,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
176,24,2026,BIG BAG N° 26,SO062026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.011,0.0366,0,0.0466,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
177,24,2026,BIG BAG N° 27,SO062026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Vignanello,0.01,0.04,0,0.0566,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
178,29,2026,BIG BAG N° 1,SO072026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0.006,0.0333,0,0.0533,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
179,29,2026,BIG BAG N° 2,SO072026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0.007,0.04,0,0.0666,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
180,29,2026,BIG BAG N° 3,SO072026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0.005,0.0366,0,0.1033,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
181,29,2026,BIG BAG N° 4,SO072026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0.006,0.0266,0,0.09,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
182,29,2026,BIG BAG N° 5,SO072026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0.008,0.03,0,0.0833,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
183,29,2026,BIG BAG N° 6,SO072026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0.006,0.03,0,0.0633,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
184,29,2026,BIG BAG N° 7,SO072026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0.005,0.0433,0,0.0566,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
185,29,2026,BIG BAG N° 8,SO072026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0.004,0.0366,0,0.07,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
186,29,2026,BIG BAG N° 9,SO072026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0.003,0.0266,0,0.0466,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
187,29,2026,BIG BAG N° 10,SO072026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0.004,0.03,0,0.0766,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
188,29,2026,BIG BAG N° 11,SO072026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0.004,0.0266,0,0.0566,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
189,29,2026,BIG BAG N° 12,SO072026,CONVENZIONALI,SGUSCIATE,11/13,995,0,Fabbrica,0.005,0.04,0,0.0733,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
190,17,2026,BIG 1,FI1459/2026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0.015,0.06,0,0.1,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
191,18,2026,BIG 5,FI1459/2026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0.013,0.0766,0,0.13,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
192,19,2026,BIG 9,FI1459/2026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0.014,0.06,0,0.1366,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
193,19,2026,BIG 10,FI1459/2026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0.013,0.0566,0,0.0966,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
194,20,2026,BIG 11,FI1459/2026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0.015,0.0666,0,0.0866,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
195,43,2025,BIG 11,FA10/2025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.012,0.05,0,0.0933,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
196,43,2025,BIG 12,FA10/2025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.004,0.0433,0,0.12,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
197,43,2025,BIG 13,FA10/2025,CONVENZIONALI,SGUSCIATE,13/15,361,0,Fabbrica,0.005,0.0533,0,0.1066,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0,,2025,false
198,44,2025,BIG 6,FA11/2025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.002,0.0233,0,0.0333,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0.008,,2025,false
199,44,2025,BIG 7,FA11/2025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.001,0.0266,0,0.05,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0.003,,2025,false
200,45,2025,BIG 9,FA11/2025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0,0.0233,0,0.0366,0,,,2026-07-25T09:48:10.088508+00:00,2026-07-25T09:48:10.088508+00:00,0.006,,2025,false
351,17,2026,BIG 4,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.007,0.05,0,0.1766,0,,,2026-07-25T09:48:10.635671+00:00,2026-07-25T09:48:10.635671+00:00,0,,2025,false
352,18,2026,BIG 5,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.01,0.0533,0,0.1533,0,,,2026-07-25T09:48:10.635671+00:00,2026-07-25T09:48:10.635671+00:00,0,,2025,false
353,18,2026,BIG 6,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.005,0.0733,0,0.1566,0,,,2026-07-25T09:48:10.635671+00:00,2026-07-25T09:48:10.635671+00:00,0,,2025,false
354,18,2026,BIG 7,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.01,0.0666,0,0.13,0,,,2026-07-25T09:48:10.635671+00:00,2026-07-25T09:48:10.635671+00:00,0,,2025,false
355,18,2026,BIG 8,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.009,0.0733,0,0.15,0,,,2026-07-25T09:48:10.635671+00:00,2026-07-25T09:48:10.635671+00:00,0,,2025,false
356,19,2026,BIG 9,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.017,0.0666,0,0.1966,0,,,2026-07-25T09:48:10.635671+00:00,2026-07-25T09:48:10.635671+00:00,0,,2025,false
357,19,2026,BIG 10,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.011,0.07,0,0.1333,0,,,2026-07-25T09:48:10.635671+00:00,2026-07-25T09:48:10.635671+00:00,0,,2025,false
358,19,2026,BIG 11,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.012,0.0733,0,0.0866,0,,,2026-07-25T09:48:10.635671+00:00,2026-07-25T09:48:10.635671+00:00,0,,2025,false
359,19,2026,BIG 12,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.015,0.08,0,0.0733,0,,,2026-07-25T09:48:10.635671+00:00,2026-07-25T09:48:10.635671+00:00,0,,2025,false
360,19,2026,BIG 13,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.013,0.0666,0,0.0833,0,,,2026-07-25T09:48:10.635671+00:00,2026-07-25T09:48:10.635671+00:00,0,,2025,false
361,19,2026,BIG 14,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.009,0.0466,0,0.1533,0,,,2026-07-25T09:48:10.635671+00:00,2026-07-25T09:48:10.635671+00:00,0,,2025,false
362,19,2026,BIG 15,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.006,0.0566,0,0.1133,0,,,2026-07-25T09:48:10.635671+00:00,2026-07-25T09:48:10.635671+00:00,0,,2025,false
363,19,2026,BIG 16,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.004,0.0366,0,0.0966,0,,,2026-07-25T09:48:10.635671+00:00,2026-07-25T09:48:10.635671+00:00,0,,2025,false
364,19,2026,BIG 17,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.009,0.0633,0,0.0866,0,,,2026-07-25T09:48:10.635671+00:00,2026-07-25T09:48:10.635671+00:00,0,,2025,false
365,20,2026,BIG 18,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.01,0.0566,0,0.09,0,,,2026-07-25T09:48:10.635671+00:00,2026-07-25T09:48:10.635671+00:00,0,,2025,false
366,20,2026,BIG 19,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.008,0.0666,0,0.0866,0,,,2026-07-25T09:48:10.635671+00:00,2026-07-25T09:48:10.635671+00:00,0,,2025,false
367,20,2026,BIG 20,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.008,0.0566,0,0.1133,0,,,2026-07-25T09:48:10.635671+00:00,2026-07-25T09:48:10.635671+00:00,0,,2025,false
368,20,2026,BIG 21,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.007,0.0533,0,0.1233,0,,,2026-07-25T09:48:10.635671+00:00,2026-07-25T09:48:10.635671+00:00,0,,2025,false
369,20,2026,BIG 22,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.016,0.08,0,0.1733,0,,,2026-07-25T09:48:10.635671+00:00,2026-07-25T09:48:10.635671+00:00,0,,2025,false
370,20,2026,BIG 23,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.014,0.0666,0,0.1366,0,,,2026-07-25T09:48:10.635671+00:00,2026-07-25T09:48:10.635671+00:00,0,,2025,false
371,20,2026,BIG 24,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.012,0.08,0,0.1566,0,,,2026-07-25T09:48:10.635671+00:00,2026-07-25T09:48:10.635671+00:00,0,,2025,false
372,20,2026,BIG 25,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.01,0.0733,0,0.1233,0,,,2026-07-25T09:48:10.635671+00:00,2026-07-25T09:48:10.635671+00:00,0,,2025,false
